"country_code","indicator_code","date","value","indicator_name","country_name"
"SGP","NGSD_NGDP","2007-12-31",50.209,"Gross National Savings, % of GDP","Singapore"
"SGP","TM_RPCH","2020-12-31",-1.135,"Imports of Goods and services, % change","Singapore"
"SGP","NGDP_R","1987-12-31",72.432,"GDP at Constant Prices, LCU Billions","Singapore"
"SGP","PPPEX","1988-12-31",0.96,"Implied PPP Conversion Rate, LCU per USD","Singapore"
"SGP","LP","1989-12-31",2.931,"Population, Millions","Singapore"
"SGP","BCA","2025-12-31",80.306,"Current Account Balance, USD Billions","Singapore"
"SGP","NGSD_NGDP","2013-12-31",45.687,"Gross National Savings, % of GDP","Singapore"
"SGP","LUR","1985-12-31",4.565,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","GGX","1997-12-31",21.801,"General Government Total Expenditure, USD Billions","Singapore"
"SGP","TM_RPCH","2027-12-31",4.266,"Imports of Goods and services, % change","Singapore"
"SGP","GGXWDG_NGDP","2001-12-31",94.471,"General Government Gross Debt, % of GDP","Singapore"
"SGP","PCPIEPCH","2015-12-31",-0.639,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","GGXWDG_NGDP","1991-12-31",76.351,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGDP_D","1985-12-31",63.347,"GDP Deflator","Singapore"
"SGP","NGDP_D","1986-12-31",62.553,"GDP Deflator","Singapore"
"SGP","NGDP_RPCH","1993-12-31",11.46,"GDP at Constant Prices, % change","Singapore"
"SGP","NGDP_RPCH","1994-12-31",11.096,"GDP at Constant Prices, % change","Singapore"
"SGP","NGDP_RPCH","1995-12-31",7.175,"GDP at Constant Prices, % change","Singapore"
"SGP","PCPIEPCH","2012-12-31",4.324,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","PCPIEPCH","2013-12-31",1.499,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","NGDP","2024-12-31",727.104,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","BCA_NGDPD","1981-12-31",-10.733,"Current Account Balance, % of GDP","Singapore"
"SGP","PCPIE","2009-12-31",85.05,"Inflation Index, End of Period Consumer Prices","Singapore"
"SGP","PCPIEPCH","2016-12-31",0.163,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","GGX_NGDP","2005-12-31",12.379,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","GGSB","1998-12-31",0.916,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGSB","1999-12-31",4.432,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGXWDG_NGDP","2008-12-31",97.853,"General Government Gross Debt, % of GDP","Singapore"
"SGP","TX_RPCH","2028-12-31",2.086,"Exports of Goods and services, % change","Singapore"
"SGP","NGDPD","2009-12-31",194.15,"GDP at Current Prices, USD Billions","Singapore"
"SGP","GGSB_NPGDP","2027-12-31",0.35,"General Government Structural Balance, % of GDP","Singapore"
"SGP","NID_NGDP","1991-12-31",33.98,"Total Investment, % of GDP","Singapore"
"SGP","NGDPDPC","1992-12-31",16136.244,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","NGDP_FY","2021-12-31",591.918,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Singapore"
"SGP","NGDP_FY","2022-12-31",651.69,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Singapore"
"SGP","TX_RPCH","1985-12-31",-3.277,"Exports of Goods and services, % change","Singapore"
"SGP","NGDPD","2012-12-31",295.093,"GDP at Current Prices, USD Billions","Singapore"
"SGP","GGX","1999-12-31",23.922,"General Government Total Expenditure, USD Billions","Singapore"
"SGP","TMG_RPCH","1997-12-31",11.286,"Imports of Goods, % change","Singapore"
"SGP","TX_RPCH","1987-12-31",14.137,"Exports of Goods and services, % change","Singapore"
"SGP","NGSD_NGDP","2006-12-31",49.273,"Gross National Savings, % of GDP","Singapore"
"SGP","TX_RPCH","1998-12-31",-4.417,"Exports of Goods and services, % change","Singapore"
"SGP","NGSD_NGDP","2010-12-31",50.592,"Gross National Savings, % of GDP","Singapore"
"SGP","PCPIPCH","1993-12-31",2.292,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","NGSD_NGDP","2011-12-31",48.91,"Gross National Savings, % of GDP","Singapore"
"SGP","GGR","1996-12-31",27.687,"General Government Revenue, USD Billions","Singapore"
"SGP","BCA","1988-12-31",1.947,"Current Account Balance, USD Billions","Singapore"
"SGP","PCPIPCH","1980-12-31",8.541,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","NGSD_NGDP","2015-12-31",44.046,"Gross National Savings, % of GDP","Singapore"
"SGP","GGX","1998-12-31",25.542,"General Government Total Expenditure, USD Billions","Singapore"
"SGP","GGSB_NPGDP","2018-12-31",0.659,"General Government Structural Balance, % of GDP","Singapore"
"SGP","GGSB_NPGDP","2019-12-31",1.696,"General Government Structural Balance, % of GDP","Singapore"
"SGP","GGXWDG","2001-12-31",151.13,"General Government Gross Debt, USD Billions","Singapore"
"SGP","GGXWDG","2002-12-31",161.097,"General Government Gross Debt, USD Billions","Singapore"
"SGP","GGXWDG","2005-12-31",202.016,"General Government Gross Debt, USD Billions","Singapore"
"SGP","PPPPC","1990-12-31",23812.874,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","TX_RPCH","2016-12-31",0.017,"Exports of Goods and services, % change","Singapore"
"SGP","TX_RPCH","2017-12-31",7.507,"Exports of Goods and services, % change","Singapore"
"SGP","TX_RPCH","2018-12-31",7.815,"Exports of Goods and services, % change","Singapore"
"SGP","TMG_RPCH","1982-12-31",4.957,"Imports of Goods, % change","Singapore"
"SGP","TMG_RPCH","1980-12-31",42.53,"Imports of Goods, % change","Singapore"
"SGP","PCPIE","2008-12-31",85.501,"Inflation Index, End of Period Consumer Prices","Singapore"
"SGP","BCA_NGDPD","1982-12-31",-8.489,"Current Account Balance, % of GDP","Singapore"
"SGP","GGX_NGDP","2004-12-31",14.065,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","NGDPD","2011-12-31",279.357,"GDP at Current Prices, USD Billions","Singapore"
"SGP","NGDPD","2004-12-31",115.034,"GDP at Current Prices, USD Billions","Singapore"
"SGP","TX_RPCH","2026-12-31",3.944,"Exports of Goods and services, % change","Singapore"
"SGP","GGSB","2023-12-31",4.672,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGXCNL_NGDP","1991-12-31",0.682,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","GGSB","2001-12-31",-1.164,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGSB","2002-12-31",0.696,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGSB","2003-12-31",-1.977,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGSB","2004-12-31",-0.195,"General Government Structural Balance, USD Billions","Singapore"
"SGP","NID_NGDP","1993-12-31",37.202,"Total Investment, % of GDP","Singapore"
"SGP","PCPIPCH","1983-12-31",1.037,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","LP","1985-12-31",2.736,"Population, Millions","Singapore"
"SGP","PPPSH","1991-12-31",0.273,"Share of World GDP based on PPP, %","Singapore"
"SGP","GGXWDG_NGDP","1999-12-31",85.32,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGDPRPC","2024-12-31",95261.758,"GDP per Capita at Constant Prices, LCU","Singapore"
"SGP","PPPSH","1993-12-31",0.287,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGSD_NGDP","2005-12-31",44.767,"Gross National Savings, % of GDP","Singapore"
"SGP","NGSD_NGDP","2009-12-31",43.763,"Gross National Savings, % of GDP","Singapore"
"SGP","LP","1987-12-31",2.775,"Population, Millions","Singapore"
"SGP","TX_RPCH","1999-12-31",8.018,"Exports of Goods and services, % change","Singapore"
"SGP","LP","1988-12-31",2.846,"Population, Millions","Singapore"
"SGP","BCA","1987-12-31",-0.103,"Current Account Balance, USD Billions","Singapore"
"SGP","LE","2002-12-31",2.154,"Employment, Millions","Singapore"
"SGP","LE","2003-12-31",2.129,"Employment, Millions","Singapore"
"SGP","TMG_RPCH","2014-12-31",-1.685,"Imports of Goods, % change","Singapore"
"SGP","PCPIEPCH","2014-12-31",-0.076,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","BCA_NGDPD","1983-12-31",-3.625,"Current Account Balance, % of GDP","Singapore"
"SGP","NGDP","2026-12-31",798.607,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","TXG_RPCH","2001-12-31",-5.163,"Exports of Goods, % change","Singapore"
"SGP","PPPSH","1995-12-31",0.32,"Share of World GDP based on PPP, %","Singapore"
"SGP","PPPSH","1996-12-31",0.331,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDPRPC","2028-12-31",103196.683,"GDP per Capita at Constant Prices, LCU","Singapore"
"SGP","NGDPDPC","2016-12-31",56895.643,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","NGDPPC","1985-12-31",14935.469,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","NGDPPC","1986-12-31",14960.527,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","NGDPPC","1987-12-31",16415.482,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","BCA_NGDPD","1980-12-31",-13.35,"Current Account Balance, % of GDP","Singapore"
"SGP","LP","2002-12-31",4.176,"Population, Millions","Singapore"
"SGP","NGDPD","2014-12-31",314.864,"GDP at Current Prices, USD Billions","Singapore"
"SGP","PPPGDP","2010-12-31",382.734,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDPD","2013-12-31",307.576,"GDP at Current Prices, USD Billions","Singapore"
"SGP","LUR","2025-12-31",2.1,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","GGXWDG_NGDP","2007-12-31",87.789,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGSD_NGDP","1988-12-31",40.735,"Gross National Savings, % of GDP","Singapore"
"SGP","NGSD_NGDP","1989-12-31",43.529,"Gross National Savings, % of GDP","Singapore"
"SGP","TX_RPCH","1980-12-31",22.051,"Exports of Goods and services, % change","Singapore"
"SGP","TX_RPCH","1981-12-31",11.236,"Exports of Goods and services, % change","Singapore"
"SGP","TX_RPCH","1982-12-31",4.855,"Exports of Goods and services, % change","Singapore"
"SGP","PPPGDP","2008-12-31",327.716,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","GGX_NGDP","2003-12-31",15.645,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","GGXWDG_NGDP","2014-12-31",97.749,"General Government Gross Debt, % of GDP","Singapore"
"SGP","PCPI","2023-12-31",114.652,"Inflation Index, Average Consumer Prices","Singapore"
"SGP","NGSD_NGDP","2016-12-31",44.217,"Gross National Savings, % of GDP","Singapore"
"SGP","NGSD_NGDP","2017-12-31",45.429,"Gross National Savings, % of GDP","Singapore"
"SGP","PPPSH","2009-12-31",0.39,"Share of World GDP based on PPP, %","Singapore"
"SGP","LE","2012-12-31",3.303,"Employment, Millions","Singapore"
"SGP","PPPGDP","2011-12-31",414.967,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDP_R","2022-12-31",522.033,"GDP at Constant Prices, LCU Billions","Singapore"
"SGP","NGSD_NGDP","2008-12-31",45.243,"Gross National Savings, % of GDP","Singapore"
"SGP","LE","2001-12-31",2.187,"Employment, Millions","Singapore"
"SGP","NGDP_R","2024-12-31",541.044,"GDP at Constant Prices, LCU Billions","Singapore"
"SGP","GGR","1995-12-31",23.886,"General Government Revenue, USD Billions","Singapore"
"SGP","PPPGDP","2014-12-31",461.772,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","PPPGDP","2017-12-31",535.039,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","LE","2023-12-31",3.816,"Employment, Millions","Singapore"
"SGP","NGDP","2023-12-31",688.106,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPSH","2008-12-31",0.388,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDPD","2010-12-31",239.808,"GDP at Current Prices, USD Billions","Singapore"
"SGP","GGX_NGDP","1995-12-31",13.8,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","LE","2015-12-31",3.635,"Employment, Millions","Singapore"
"SGP","LE","2016-12-31",3.672,"Employment, Millions","Singapore"
"SGP","PPPSH","1999-12-31",0.336,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDP_D","1987-12-31",62.886,"GDP Deflator","Singapore"
"SGP","NGDP_D","1988-12-31",66.301,"GDP Deflator","Singapore"
"SGP","NGDP_D","1989-12-31",69.059,"GDP Deflator","Singapore"
"SGP","GGXCNL_NGDP","2015-12-31",2.862,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","GGXCNL_NGDP","2016-12-31",3.26,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","LP","1984-12-31",2.732,"Population, Millions","Singapore"
"SGP","NGDP_FY","2019-12-31",513.502,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Singapore"
"SGP","NID_NGDP","1992-12-31",35.516,"Total Investment, % of GDP","Singapore"
"SGP","PPPPC","2026-12-31",150473.474,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","NGSD_NGDP","2018-12-31",40.477,"Gross National Savings, % of GDP","Singapore"
"SGP","GGSB","2022-12-31",-8.448,"General Government Structural Balance, USD Billions","Singapore"
"SGP","BCA_NGDPD","2028-12-31",11.512,"Current Account Balance, % of GDP","Singapore"
"SGP","PCPIPCH","2015-12-31",-0.523,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","GGSB","1997-12-31",4.446,"General Government Structural Balance, USD Billions","Singapore"
"SGP","GGXCNL_NGDP","1992-12-31",2.701,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","TXG_RPCH","2020-12-31",2.31,"Exports of Goods, % change","Singapore"
"SGP","TXG_RPCH","2021-12-31",9.462,"Exports of Goods, % change","Singapore"
"SGP","PPPGDP","2009-12-31",330.238,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","TMG_RPCH","1981-12-31",10.151,"Imports of Goods, % change","Singapore"
"SGP","PPPGDP","2018-12-31",567.493,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","PPPPC","2025-12-31",144755.806,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","PCPIPCH","2012-12-31",4.576,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","LUR","2000-12-31",2.675,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","NGDPPC","2015-12-31",76502.971,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","GGXWDG_NGDP","2000-12-31",82.256,"General Government Gross Debt, % of GDP","Singapore"
"SGP","TX_RPCH","1988-12-31",29.703,"Exports of Goods and services, % change","Singapore"
"SGP","PPPGDP","2013-12-31",448.14,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDP_R","2023-12-31",529.839,"GDP at Constant Prices, LCU Billions","Singapore"
"SGP","LE","1998-12-31",2.039,"Employment, Millions","Singapore"
"SGP","LE","1999-12-31",2.035,"Employment, Millions","Singapore"
"SGP","PPPPC","1993-12-31",30059.251,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","GGXCNL_NGDP","1994-12-31",7.905,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","PPPSH","2005-12-31",0.367,"Share of World GDP based on PPP, %","Singapore"
"SGP","GGXCNL_NGDP","2017-12-31",5.25,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","PCPI","2024-12-31",118.637,"Inflation Index, Average Consumer Prices","Singapore"
"SGP","PPPEX","1991-12-31",0.981,"Implied PPP Conversion Rate, LCU per USD","Singapore"
"SGP","GGXWDG_NGDP","2005-12-31",92.663,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGDP","1985-12-31",40.863,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","NGDPPC","2016-12-31",78603.969,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","NGDP","2012-12-31",368.771,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPPC","1988-12-31",19547.275,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","NGDP_R","2003-12-31",207.673,"GDP at Constant Prices, LCU Billions","Singapore"
"SGP","PPPPC","1994-12-31",33054.632,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","NGDPD","2008-12-31",193.617,"GDP at Current Prices, USD Billions","Singapore"
"SGP","NGDP","2016-12-31",440.755,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","LE","1994-12-31",1.684,"Employment, Millions","Singapore"
"SGP","PCPIPCH","1982-12-31",3.918,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","NGDP","2022-12-31",643.546,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPSH","2007-12-31",0.393,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDPPC","2014-12-31",72937.483,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","TMG_RPCH","2017-12-31",7.137,"Imports of Goods, % change","Singapore"
"SGP","GGX_NGDP","1992-12-31",14.528,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","GGXWDG_NGDP","2006-12-31",86.524,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGDPD","2005-12-31",127.808,"GDP at Current Prices, USD Billions","Singapore"
"SGP","NGDPD","2006-12-31",148.627,"GDP at Current Prices, USD Billions","Singapore"
"SGP","NGDPD","2007-12-31",180.942,"GDP at Current Prices, USD Billions","Singapore"
"SGP","NGDP","2015-12-31",423.444,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPGDP","2005-12-31",250.891,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDP_FY","1992-12-31",88.194,"GDP Corresponding to Fiscal Year, Current Prices, LCU Billions","Singapore"
"SGP","LE","2000-12-31",2.123,"Employment, Millions","Singapore"
"SGP","NGDP","2021-12-31",569.364,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPGDP","2019-12-31",585.362,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","GGXCNL_NGDP","2018-12-31",3.68,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","GGXCNL_NGDP","2019-12-31",3.766,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","TMG_RPCH","2018-12-31",4.662,"Imports of Goods, % change","Singapore"
"SGP","PPPGDP","2012-12-31",435.965,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDPPC","2017-12-31",84464.136,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","NGDP","2013-12-31",384.87,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","NGDP","2014-12-31",398.948,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPGDP","2004-12-31",226.572,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDPPC","2023-12-31",121592.269,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","PPPGDP","2007-12-31",315.667,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","LP","2001-12-31",4.138,"Population, Millions","Singapore"
"SGP","GGSB_NPGDP","2028-12-31",0.523,"General Government Structural Balance, % of GDP","Singapore"
"SGP","PPPSH","2004-12-31",0.358,"Share of World GDP based on PPP, %","Singapore"
"SGP","LE","2004-12-31",2.172,"Employment, Millions","Singapore"
"SGP","TMG_RPCH","2016-12-31",-1.525,"Imports of Goods, % change","Singapore"
"SGP","LUR","2001-12-31",2.65,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","BCA","1994-12-31",11.264,"Current Account Balance, USD Billions","Singapore"
"SGP","PCPIPCH","2010-12-31",2.824,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","PCPIPCH","2014-12-31",1.025,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","PPPGDP","2003-12-31",200.699,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","PPPSH","2000-12-31",0.349,"Share of World GDP based on PPP, %","Singapore"
"SGP","LP","1998-12-31",3.927,"Population, Millions","Singapore"
"SGP","NGDPPC","2024-12-31",128021.477,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","GGXCNL_NGDP","1996-12-31",1.983,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","GGSB_NPGDP","2012-12-31",2.365,"General Government Structural Balance, % of GDP","Singapore"
"SGP","NGDPPC","2021-12-31",104402.184,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","TXG_RPCH","1996-12-31",9.692,"Exports of Goods, % change","Singapore"
"SGP","GGXWDG_NGDP","2003-12-31",99.131,"General Government Gross Debt, % of GDP","Singapore"
"SGP","NGDPDPC","2008-12-31",40008.577,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","BCA_NGDPD","2027-12-31",12.263,"Current Account Balance, % of GDP","Singapore"
"SGP","NGDPDPC","2010-12-31",47236.672,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","BCA","1995-12-31",14.486,"Current Account Balance, USD Billions","Singapore"
"SGP","NGDPPC","2018-12-31",90151.908,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","BCA","1996-12-31",14.085,"Current Account Balance, USD Billions","Singapore"
"SGP","PCPIEPCH","2009-12-31",-0.527,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","PPPPC","1989-12-31",21730.066,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","PPPSH","2003-12-31",0.343,"Share of World GDP based on PPP, %","Singapore"
"SGP","PPPGDP","2006-12-31",281.927,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDP","2020-12-31",480.691,"GDP at Current Prices, LCU Billions","Singapore"
"SGP","PPPGDP","2016-12-31",501.824,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDPPC","2027-12-31",144908.673,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","PCPIPCH","2013-12-31",2.359,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","NGDPDPC","2009-12-31",38926.813,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","GGX_NGDP","1991-12-31",15.85,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","NGDP_RPCH","1997-12-31",8.316,"GDP at Constant Prices, % change","Singapore"
"SGP","GGSB","2021-12-31",-6.052,"General Government Structural Balance, USD Billions","Singapore"
"SGP","PCPIPCH","2009-12-31",0.597,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","LUR","1988-12-31",2.575,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","BCA","1997-12-31",15.589,"Current Account Balance, USD Billions","Singapore"
"SGP","GGXCNL_NGDP","1993-12-31",4.357,"General Government Net Lending/Borrowing, % of GDP","Singapore"
"SGP","BCA_NGDPD","2022-12-31",19.332,"Current Account Balance, % of GDP","Singapore"
"SGP","PPPSH","1998-12-31",0.328,"Share of World GDP based on PPP, %","Singapore"
"SGP","TXG_RPCH","2003-12-31",15.236,"Exports of Goods, % change","Singapore"
"SGP","PPPGDP","2015-12-31",481.405,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","PPPEX","1992-12-31",0.973,"Implied PPP Conversion Rate, LCU per USD","Singapore"
"SGP","GGX_NGDP","1994-12-31",11.724,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","PCPI","2027-12-31",126.478,"Inflation Index, Average Consumer Prices","Singapore"
"SGP","PCPI","2028-12-31",128.992,"Inflation Index, Average Consumer Prices","Singapore"
"SGP","PPPSH","1992-12-31",0.262,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDPDPC","2011-12-31",53891.462,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","PPPGDP","2020-12-31",569.867,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","NGDPDPC","2012-12-31",55547.546,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","PPPPC","1991-12-31",25527.98,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","PPPSH","1997-12-31",0.345,"Share of World GDP based on PPP, %","Singapore"
"SGP","NGDPRPC","2026-12-31",99171.619,"GDP per Capita at Constant Prices, LCU","Singapore"
"SGP","PPPPC","1992-12-31",27019.33,"Per Capita GDP based on PPP Valuation, USD","Singapore"
"SGP","GGSB","2016-12-31",3.264,"General Government Structural Balance, USD Billions","Singapore"
"SGP","NGDPPC","2028-12-31",150772.53,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","PCPI","2026-12-31",124.013,"Inflation Index, Average Consumer Prices","Singapore"
"SGP","BCA_NGDPD","2026-12-31",13.7,"Current Account Balance, % of GDP","Singapore"
"SGP","PCPIPCH","2011-12-31",5.248,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","BCA_NGDPD","2024-12-31",15,"Current Account Balance, % of GDP","Singapore"
"SGP","NGDPDPC","2014-12-31",57564.802,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","GGSB","2020-12-31",-39.168,"General Government Structural Balance, USD Billions","Singapore"
"SGP","PCPIPCH","1998-12-31",-0.271,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","BCA_NGDPD","2021-12-31",18.021,"Current Account Balance, % of GDP","Singapore"
"SGP","NGDPRPC","2025-12-31",97180.251,"GDP per Capita at Constant Prices, LCU","Singapore"
"SGP","LE","2013-12-31",3.438,"Employment, Millions","Singapore"
"SGP","NGDPPC","2022-12-31",114164.146,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","NID_NGDP","2018-12-31",24.76,"Total Investment, % of GDP","Singapore"
"SGP","TXG_RPCH","2004-12-31",18.428,"Exports of Goods, % change","Singapore"
"SGP","NGDP_RPCH","1998-12-31",-2.191,"GDP at Constant Prices, % change","Singapore"
"SGP","BCA","1989-12-31",2.978,"Current Account Balance, USD Billions","Singapore"
"SGP","BCA","1990-12-31",3.142,"Current Account Balance, USD Billions","Singapore"
"SGP","TMG_RPCH","2015-12-31",-1.646,"Imports of Goods, % change","Singapore"
"SGP","PPPGDP","2022-12-31",719.08,"Country GDP based on PPP Valuation, USD Billions","Singapore"
"SGP","BCA_NGDPD","2023-12-31",15.5,"Current Account Balance, % of GDP","Singapore"
"SGP","GGSB","2019-12-31",8.745,"General Government Structural Balance, USD Billions","Singapore"
"SGP","PCPIEPCH","2010-12-31",4.59,"Inflation % change, End of Period Consumer Prices","Singapore"
"SGP","BCA","1991-12-31",4.874,"Current Account Balance, USD Billions","Singapore"
"SGP","PPPEX","1993-12-31",0.983,"Implied PPP Conversion Rate, LCU per USD","Singapore"
"SGP","LP","1999-12-31",3.959,"Population, Millions","Singapore"
"SGP","LP","2000-12-31",4.028,"Population, Millions","Singapore"
"SGP","LP","2003-12-31",4.115,"Population, Millions","Singapore"
"SGP","LE","2006-12-31",2.427,"Employment, Millions","Singapore"
"SGP","BCA","2003-12-31",23.73,"Current Account Balance, USD Billions","Singapore"
"SGP","NGDP_RPCH","1999-12-31",5.718,"GDP at Constant Prices, % change","Singapore"
"SGP","GGX_NGDP","1993-12-31",14.518,"General Government Total Expenditure, % of GDP","Singapore"
"SGP","BCA_NGDPD","2025-12-31",14.306,"Current Account Balance, % of GDP","Singapore"
"SGP","BCA","2001-12-31",12.96,"Current Account Balance, USD Billions","Singapore"
"SGP","NGDPPC","2026-12-31",139315.856,"GDP per Capita at Current Prices, LCU","Singapore"
"SGP","LUR","1989-12-31",1.775,"Unemployment Rate, % of Total Labor Force","Singapore"
"SGP","PCPIPCH","1981-12-31",8.189,"Inflation % change, Average Consumer Prices","Singapore"
"SGP","NGDPDPC","2013-12-31",56967.426,"GDP per Capita at Current Prices, USD","Singapore"
"SGP","NGDP","2011-12-31",351.368,"GDP at Current Prices, LCU Billions","Singapore"
